timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday
29-07-2024,US_West,Storage,64.82,75.14,13.68,99.73,0
29-07-2024,India_South,Compute,112.15,135.82,59.42,99.43,0
29-07-2024,India_South,Storage,42.03,49.24,9.09,99.38,0
30-07-2024,US_East,Compute,121.28,151.05,63.77,98.77,0
30-07-2024,US_East,Storage,78.34,91.11,15.11,99.48,0
30-07-2024,US_West,Compute,116.1,132.6,58.88,99.7,0
30-07-2024,US_West,Storage,65.28,71.8,14.24,99.67,0
30-07-2024,India_South,Compute,104.82,114.16,50.92,99.64,0
30-07-2024,India_South,Storage,54.21,64.83,10.71,99.73,0
31-07-2024,US_East,Compute,134.62,147.94,67.74,99.49,0
31-07-2024,US_East,Storage,75.09,86.2,15.12,99.4,0
31-07-2024,US_West,Compute,119.7,138.71,57.14,99.67,0
31-07-2024,US_West,Storage,62.41,73.22,13.14,99.54,0
31-07-2024,India_South,Compute,104.61,128.91,56.07,99.35,0
31-07-2024,India_South,Storage,68.67,84.67,13.71,98.99,0
01-08-2024,US_East,Compute,139.25,172.12,67.38,99.7,0
01-08-2024,US_East,Storage,84.09,91.27,17.7,99.44,0
01-08-2024,US_West,Compute,101.43,112.28,52.14,99.52,0
01-08-2024,US_West,Storage,72.17,84.75,14.79,99.73,0
01-08-2024,India_South,Compute,92.06,104.19,43.92,99.39,0
01-08-2024,India_South,Storage,57.57,65.26,11.01,99.08,0
02-08-2024,US_East,Compute,143.45,152.86,78.28,100,0
02-08-2024,US_East,Storage,94.07,106.33,18.07,99.27,0
02-08-2024,US_West,Compute,127.15,143.5,62.47,99.45,0
02-08-2024,US_West,Storage,74.83,92.38,15.06,99.71,0
02-08-2024,India_South,Compute,75.64,83.31,40.19,99.53,0
02-08-2024,India_South,Storage,52.17,58.99,11.03,98.94,0
03-08-2024,US_East,Compute,132.89,152.07,70.89,99.68,0
03-08-2024,US_East,Storage,74.9,80.08,14.32,99.55,0
03-08-2024,US_West,Compute,121.58,135.27,61.25,99.45,0
03-08-2024,US_West,Storage,54.7,58.72,10.42,99.76,0
03-08-2024,India_South,Compute,94.66,109.83,45.42,99.32,0
03-08-2024,India_South,Storage,57.83,68.03,12.06,99.42,0
04-08-2024,US_East,Compute,113.71,127.84,54.84,99.6,1
04-08-2024,US_East,Storage,82.98,103.38,17.38,99.44,1
04-08-2024,US_West,Compute,110.48,116.74,60.74,99.7,1
04-08-2024,US_West,Storage,69.52,76.51,14.03,99.31,1
04-08-2024,India_South,Compute,88.82,97.71,44.42,100,1
04-08-2024,India_South,Storage,63.11,76.35,12.86,99.47,1
05-08-2024,US_East,Compute,134.64,145.6,66.08,99.34,0
05-08-2024,US_East,Storage,88.22,94.96,17.09,99.41,0
05-08-2024,US_West,Compute,89.69,104.38,45.64,99.49,0
05-08-2024,US_West,Storage,56.57,61,12.14,99.45,0
05-08-2024,India_South,Compute,93.96,100.79,45.01,99.63,0
05-08-2024,India_South,Storage,74.87,84.19,15.75,99.73,0
06-08-2024,US_East,Compute,131.67,139.96,64.44,99.55,0
06-08-2024,US_East,Storage,82.58,88.09,16.37,99.91,0
06-08-2024,US_West,Compute,112.42,123.84,54.01,98.97,0
06-08-2024,US_West,Storage,56.69,64.65,10.99,99.82,0
06-08-2024,India_South,Compute,99.3,122.17,50.86,99.91,0
06-08-2024,India_South,Storage,66.31,73.91,13.33,99.54,0
07-08-2024,US_East,Compute,128.91,153.97,68.71,99.34,0
07-08-2024,US_East,Storage,76.83,83.39,16.12,99.15,0
07-08-2024,US_West,Compute,98.95,120.74,50.4,99.21,0
07-08-2024,US_West,Storage,65.51,69.89,14.38,99.37,0
07-08-2024,India_South,Compute,80.63,93.75,38.76,99.67,0
07-08-2024,India_South,Storage,55.46,61.85,10.6,99.75,0
08-08-2024,US_East,Compute,132.06,150.8,71.72,100,0
08-08-2024,US_East,Storage,78.31,87.15,15.3,99.34,0
08-08-2024,US_West,Compute,98.28,116.71,49.26,99.7,0
08-08-2024,US_West,Storage,72.75,76.93,14.92,99.51,0
08-08-2024,India_South,Compute,98.1,108.44,49.53,99.83,0
08-08-2024,India_South,Storage,65.74,69.57,12.63,99.6,0
09-08-2024,US_East,Compute,115.37,127.25,56.72,99.28,0
09-08-2024,US_East,Storage,74.65,92.33,14.51,99.42,0
09-08-2024,US_West,Compute,98.97,122.39,52.62,99.27,0
09-08-2024,US_West,Storage,62.62,76.23,12.67,99.55,0
09-08-2024,India_South,Compute,100.01,121.46,53.35,99.02,0
09-08-2024,India_South,Storage,54.07,56.93,11.7,99.05,0
10-08-2024,US_East,Compute,126.03,140.64,63.35,99.5,0
10-08-2024,US_East,Storage,76.63,94.08,14.62,99.43,0
10-08-2024,US_West,Compute,100.79,113.3,49.18,99.47,0
10-08-2024,US_West,Storage,69.92,79.52,13.86,99.4,0
10-08-2024,India_South,Compute,83.76,92.3,43.22,99.58,0
10-08-2024,India_South,Storage,65.72,75.47,14.01,99.17,0
11-08-2024,US_East,Compute,112.87,121.93,60.48,99.16,1
11-08-2024,US_East,Storage,76.16,88.17,14.61,99.98,1
11-08-2024,US_West,Compute,118.65,138.2,58.72,99.58,1
11-08-2024,US_West,Storage,52.65,61.02,10.77,99.92,1
11-08-2024,India_South,Compute,108.68,133.32,51.66,99.26,1
11-08-2024,India_South,Storage,58.05,69.09,12.52,99.73,1
12-08-2024,US_East,Compute,137.26,148.99,66.84,99.46,0
12-08-2024,US_East,Storage,85.34,104.84,17.86,99.61,0
12-08-2024,US_West,Compute,83.43,103.96,41.63,99.59,0
12-08-2024,US_West,Storage,66.15,77.51,13.35,100,0
12-08-2024,India_South,Compute,94.31,116.71,44.85,99.65,0
12-08-2024,India_South,Storage,74.33,89.12,16.14,99.67,0
13-08-2024,US_East,Compute,119.31,148.52,58.66,99.49,0
13-08-2024,US_East,Storage,69.24,79.93,13.94,99.49,0
13-08-2024,US_West,Compute,102.23,115.35,56.15,99.4,0
13-08-2024,US_West,Storage,65.86,82.16,14.08,99.07,0
13-08-2024,India_South,Compute,112.4,120.5,57.11,99.47,0
13-08-2024,India_South,Storage,57.53,68.5,12.22,99.92,0
14-08-2024,US_East,Compute,129.02,147.33,63.32,99.39,0
14-08-2024,US_East,Storage,73.67,88.41,15.21,99.81,0
14-08-2024,US_West,Compute,114.94,134.12,57.96,99.36,0
14-08-2024,US_West,Storage,76.96,95,14.97,99.09,0
14-08-2024,India_South,Compute,107.76,129.47,55.43,99.61,0
14-08-2024,India_South,Storage,70.47,85.85,15,99.7,0
15-08-2024,US_East,Compute,118.98,133.56,57.65,99.48,0
15-08-2024,US_East,Storage,72.01,76.38,15.17,99.31,0
15-08-2024,US_West,Compute,107.5,133.62,58.12,99.01,0
15-08-2024,US_West,Storage,61.93,68.31,11.91,99.54,0
15-08-2024,India_South,Compute,76.38,83.92,41.96,99.61,0
15-08-2024,India_South,Storage,63.24,73.63,13.67,99.65,0
16-08-2024,US_East,Compute,127.2,140.72,66.1,99.55,0
16-08-2024,US_East,Storage,66.4,81.4,14.57,99.98,0
16-08-2024,US_West,Compute,77.41,88.58,41.72,99.46,0
16-08-2024,US_West,Storage,58.73,68.03,11.19,99.54,0
16-08-2024,India_South,Compute,84.98,97.25,45.45,99.83,0
16-08-2024,India_South,Storage,42.63,47.65,9.38,99.34,0
17-08-2024,US_East,Compute,120.02,133.15,59.11,99.65,0
17-08-2024,US_East,Storage,80.1,87.88,16.12,99.78,0
17-08-2024,US_West,Compute,134.39,164.99,67.67,99.73,0
17-08-2024,US_West,Storage,61.25,73.45,13.35,99.76,0
17-08-2024,India_South,Compute,90.26,102.56,47.21,99.07,0
17-08-2024,India_South,Storage,42.64,52.4,9.34,99.44,0
18-08-2024,US_East,Compute,111.7,134.82,58.9,99.48,1
18-08-2024,US_East,Storage,82.8,103.1,17.12,99.41,1
18-08-2024,US_West,Compute,83.51,97.45,42.42,99.67,1
18-08-2024,US_West,Storage,58.17,64.01,11.4,99.44,1
18-08-2024,India_South,Compute,113.72,133.25,57.33,99.78,1
18-08-2024,India_South,Storage,67.92,77.79,14.92,99.42,1
19-08-2024,US_East,Compute,140.5,148.94,73.62,99.26,0
19-08-2024,US_East,Storage,59.99,69.76,11.68,100,0
19-08-2024,US_West,Compute,83.24,89.75,43.81,99.38,0
19-08-2024,US_West,Storage,67.8,80.29,14.2,99.42,0
19-08-2024,India_South,Compute,84.71,104.74,44.23,99.52,0
19-08-2024,India_South,Storage,55.89,66.62,10.71,99.56,0
20-08-2024,US_East,Compute,133.23,160.64,70.98,99.69,0
20-08-2024,US_East,Storage,72.46,86.07,14.5,99.6,0
20-08-2024,US_West,Compute,72.38,80.72,37.88,99.47,0
20-08-2024,US_West,Storage,65.66,81.83,14.06,99.3,0
20-08-2024,India_South,Compute,86.5,96.44,44.44,99.78,0
20-08-2024,India_South,Storage,45.74,54.56,9.45,99.79,0
21-08-2024,US_East,Compute,136.56,157.07,71.06,99.4,0
21-08-2024,US_East,Storage,64.06,74.21,13.02,99.31,0
21-08-2024,US_West,Compute,115.73,137.5,55.37,99.2,0
21-08-2024,US_West,Storage,51.8,55.39,10.21,98.97,0
21-08-2024,India_South,Compute,85.92,90.56,45.45,99.57,0
21-08-2024,India_South,Storage,69.56,85.88,14.47,99.41,0
22-08-2024,US_East,Compute,124.77,154.86,64.7,99.32,0
22-08-2024,US_East,Storage,62.09,69.93,13.17,99.88,0
22-08-2024,US_West,Compute,101.3,122.36,49.42,99.69,0
22-08-2024,US_West,Storage,62.78,68.13,13.12,99.06,0
22-08-2024,India_South,Compute,98.82,119.73,50.37,99.3,0
22-08-2024,India_South,Storage,59.99,74.91,12.52,99.18,0
23-08-2024,US_East,Compute,108.59,131.68,58.46,99.32,0
23-08-2024,US_East,Storage,64.64,70.93,14.04,99.15,0
23-08-2024,US_West,Compute,120.52,136.56,62.95,99.51,0
23-08-2024,US_West,Storage,45.16,53.15,9.38,99.16,0
23-08-2024,India_South,Compute,81.23,91.28,41.11,99.36,0
23-08-2024,India_South,Storage,61.99,65.53,12.23,99.57,0
24-08-2024,US_East,Compute,118.36,134.45,62.69,99.08,0
24-08-2024,US_East,Storage,78.11,95.82,16.97,99.06,0
24-08-2024,US_West,Compute,96.64,105.29,45.95,99.59,0
24-08-2024,US_West,Storage,63.92,69.5,13.37,99.55,0
24-08-2024,India_South,Compute,90.67,106.93,49.66,99.53,0
24-08-2024,India_South,Storage,41.85,48.49,8.43,99.1,0
25-08-2024,US_East,Compute,126.06,141.06,64.82,99.75,1
25-08-2024,US_East,Storage,62.22,66.32,13.23,99.55,1
25-08-2024,US_West,Compute,101.84,108.12,52.83,99.5,1
25-08-2024,US_West,Storage,70.22,78.81,13.89,99.37,1
25-08-2024,India_South,Compute,84.85,89.38,42.79,99.8,1
25-08-2024,India_South,Storage,41.88,47.59,8.03,99.74,1
26-08-2024,US_East,Compute,132.13,149.66,66.93,99.65,0
26-08-2024,US_East,Storage,71.56,82.71,15.63,99.14,0
26-08-2024,US_West,Compute,99.43,114.87,51.08,99.29,0
26-08-2024,US_West,Storage,57.38,60.72,12.06,99.61,0
26-08-2024,India_South,Compute,79.67,93.49,38.88,99.17,0
26-08-2024,India_South,Storage,48.95,55.9,10.73,98.73,0
27-08-2024,US_East,Compute,130.35,148.08,66.35,99.61,0
27-08-2024,US_East,Storage,64.73,74.39,14.05,99.31,0
27-08-2024,US_West,Compute,108.74,129.57,58,99.1,0
27-08-2024,US_West,Storage,39.76,49.43,8.28,99.9,0
27-08-2024,India_South,Compute,79.01,93.55,39.06,99.88,0
27-08-2024,India_South,Storage,62.15,71.74,13.08,99.21,0
28-08-2024,US_East,Compute,122.98,140.05,63.92,99.04,0
28-08-2024,US_East,Storage,81.91,99.2,16.2,99.2,0
28-08-2024,US_West,Compute,107.31,127.61,56.64,99.12,0
28-08-2024,US_West,Storage,50.33,56.83,9.95,99.98,0
28-08-2024,India_South,Compute,92.12,98.44,50.24,99.24,0
28-08-2024,India_South,Storage,56.38,69.42,11.4,99.57,0
29-08-2024,US_East,Compute,113.73,119.91,60.72,99.57,0
29-08-2024,US_East,Storage,82.86,91.08,17.42,99.74,0
29-08-2024,US_West,Compute,101.93,111.6,48.94,99.24,0
29-08-2024,US_West,Storage,46.68,55.83,9.2,99.48,0
29-08-2024,India_South,Compute,95.16,105.34,47.9,98.93,0
29-08-2024,India_South,Storage,48.92,52.17,9.78,99.64,0
30-08-2024,US_East,Compute,128.61,144.62,68.71,98.81,0
30-08-2024,US_East,Storage,70.36,79.26,14.74,99.34,0
30-08-2024,US_West,Compute,96.45,120.32,48,99.66,0
30-08-2024,US_West,Storage,43.17,46.17,8.76,99.22,0
30-08-2024,India_South,Compute,78.55,87.13,42.53,99.4,0
30-08-2024,India_South,Storage,64.14,75.2,13.01,99.2,0
31-08-2024,US_East,Compute,108.62,126.92,54.45,99.11,0
31-08-2024,US_East,Storage,67.48,82.73,13.71,99.42,0
31-08-2024,US_West,Compute,94.21,115.36,48.61,100,0
31-08-2024,US_West,Storage,67.13,80.15,12.98,99.49,0
31-08-2024,India_South,Compute,91.5,111.38,47.21,99.33,0
31-08-2024,India_South,Storage,73.87,84.05,15.54,99.76,0
01-09-2024,US_East,Compute,121.83,135.63,59.34,99.9,1
01-09-2024,US_East,Storage,88.03,103.59,17.74,99.21,1
01-09-2024,US_West,Compute,107.65,113.6,54.77,99.63,1
01-09-2024,US_West,Storage,61.7,72.82,12.68,99.97,1
01-09-2024,India_South,Compute,77.13,83.45,38.85,99.49,1
01-09-2024,India_South,Storage,51.46,60.62,10.6,99.63,1
02-09-2024,US_East,Compute,119.08,125.04,63.38,99.85,0
02-09-2024,US_East,Storage,71.08,87.48,15.44,100,0
02-09-2024,US_West,Compute,119.35,149.1,59.37,99.66,0
02-09-2024,US_West,Storage,48.76,59.93,10.35,99.34,0
02-09-2024,India_South,Compute,92.81,98.35,47.6,99.64,0
02-09-2024,India_South,Storage,56.83,67.25,12.19,100,0
03-09-2024,US_East,Compute,124.37,134.64,61.6,99.39,0
03-09-2024,US_East,Storage,68.95,77.63,14.77,99.37,0
03-09-2024,US_West,Compute,87.04,102.74,41.69,100,0
03-09-2024,US_West,Storage,63.01,74.25,13.44,99.16,0
03-09-2024,India_South,Compute,101.14,120.03,55.35,99.3,0
03-09-2024,India_South,Storage,55.29,64.71,12.16,99.06,0
04-09-2024,US_East,Compute,114.83,128.52,59.07,99.07,0
04-09-2024,US_East,Storage,51.47,55.91,10.28,99.75,0
04-09-2024,US_West,Compute,107.48,121.95,58.33,99.6,0
04-09-2024,US_West,Storage,85.12,97.74,18.04,99.32,0
04-09-2024,India_South,Compute,68.75,74.19,35.78,99.64,0
04-09-2024,India_South,Storage,43.27,48.85,8.89,99.49,0
05-09-2024,US_East,Compute,123.91,146.18,61.55,99.35,0
05-09-2024,US_East,Storage,69.54,79.95,15.25,99.86,0
05-09-2024,US_West,Compute,92.96,100.22,46.43,99.64,0
05-09-2024,US_West,Storage,64.24,78.65,13.19,99.46,0
05-09-2024,India_South,Compute,83.9,91.71,40.01,99.5,0
05-09-2024,India_South,Storage,46.33,56.7,9.7,99.63,0
06-09-2024,US_East,Compute,107.27,126.09,58.2,99.36,0
06-09-2024,US_East,Storage,60.51,70.65,12.06,99.89,0
06-09-2024,US_West,Compute,81.56,95.72,40.83,100,0
06-09-2024,US_West,Storage,57.16,70.66,11.93,99.39,0
06-09-2024,India_South,Compute,75.75,84.04,39.26,99.26,0
06-09-2024,India_South,Storage,46.34,55.3,9.24,100,0
07-09-2024,US_East,Compute,106.88,128.96,56.09,99.65,0
07-09-2024,US_East,Storage,67.38,79.74,12.96,100,0
07-09-2024,US_West,Compute,96.41,115.48,46.34,99.16,0
07-09-2024,US_West,Storage,53.5,64.1,10.69,100,0
07-09-2024,India_South,Compute,93.12,115.58,50.71,99.5,0
07-09-2024,India_South,Storage,43.38,48.14,8.82,99.27,0
08-09-2024,US_East,Compute,102.41,120.24,54.5,99.06,1
08-09-2024,US_East,Storage,77.05,81.4,14.75,99.68,1
08-09-2024,US_West,Compute,95.37,111.17,45.68,99.94,1
08-09-2024,US_West,Storage,65.13,79.58,14.17,99.1,1
08-09-2024,India_South,Compute,115.3,140.27,59.42,99.51,1
08-09-2024,India_South,Storage,61.05,73.74,13.26,99.51,1
09-09-2024,US_East,Compute,113.46,138.24,54.84,99.05,0
09-09-2024,US_East,Storage,63.45,76.88,13.22,99.66,0
09-09-2024,US_West,Compute,92.26,109.45,48.21,99.08,0
09-09-2024,US_West,Storage,66.5,76.73,13.64,99.45,0
09-09-2024,India_South,Compute,85.27,103.23,41.88,99.11,0
09-09-2024,India_South,Storage,35.72,42.93,7.39,99.55,0
10-09-2024,US_East,Compute,124.98,144.96,62.97,99.76,0
10-09-2024,US_East,Storage,75.9,86.02,15.14,99.58,0
10-09-2024,US_West,Compute,81.56,86.84,41.79,98.9,0
10-09-2024,US_West,Storage,83.63,93.88,17.43,99.45,0
10-09-2024,India_South,Compute,78.61,97.78,41.5,99.53,0
10-09-2024,India_South,Storage,42.55,45.9,8.3,99.37,0
11-09-2024,US_East,Compute,130.17,158.23,69.56,99.61,0
11-09-2024,US_East,Storage,74.81,89.38,14.37,99.48,0
11-09-2024,US_West,Compute,104.58,128.76,52.6,99.84,0
11-09-2024,US_West,Storage,55.29,61.73,10.61,99.51,0
11-09-2024,India_South,Compute,97.13,105.99,49.98,99.53,0
11-09-2024,India_South,Storage,48.42,55.79,9.32,99.43,0
12-09-2024,US_East,Compute,107.08,114.72,55.28,99.52,0
12-09-2024,US_East,Storage,64.55,75.18,13.89,99.52,0
12-09-2024,US_West,Compute,86.19,100.71,45.28,99.62,0
12-09-2024,US_West,Storage,62.59,73.65,13.17,99.72,0
12-09-2024,India_South,Compute,89.19,99.5,44.88,99.82,0
12-09-2024,India_South,Storage,52.97,63.1,11.64,99.52,0
13-09-2024,US_East,Compute,105.69,120.41,52.68,99.75,0
13-09-2024,US_East,Storage,63.54,71.53,13.28,99.01,0
13-09-2024,US_West,Compute,86.73,94.77,45.53,99.77,0
13-09-2024,US_West,Storage,63.82,67.21,13.76,99.59,0
13-09-2024,India_South,Compute,106.68,113.96,54.13,99.62,0
13-09-2024,India_South,Storage,43.85,50.46,9.4,99.25,0
14-09-2024,US_East,Compute,116.56,134.97,59.1,99.95,0
14-09-2024,US_East,Storage,68.81,75.74,13.55,99.63,0
14-09-2024,US_West,Compute,97.31,102.33,52.28,100,0
14-09-2024,US_West,Storage,66.91,71.18,13.44,99.88,0
14-09-2024,India_South,Compute,75.37,85.91,37.81,99.35,0
14-09-2024,India_South,Storage,45.59,56.05,8.71,99.45,0
15-09-2024,US_East,Compute,112.02,138.72,54.89,99.61,1
15-09-2024,US_East,Storage,67.97,77.5,13.59,99.33,1
15-09-2024,US_West,Compute,82.53,98.77,43.7,99.64,1
15-09-2024,US_West,Storage,64.34,69.7,12.74,99.46,1
15-09-2024,India_South,Compute,67.95,73.57,32.48,99.8,1
15-09-2024,India_South,Storage,49.35,54.25,9.76,99.13,1
16-09-2024,US_East,Compute,110.94,132.66,52.99,99.82,0
16-09-2024,US_East,Storage,64.52,70.15,12.49,98.82,0
16-09-2024,US_West,Compute,89.84,111.55,43.23,99.31,0
16-09-2024,US_West,Storage,58.84,73.3,12.01,99.52,0
16-09-2024,India_South,Compute,78.58,96.49,42.7,99.35,0
16-09-2024,India_South,Storage,64.8,77.63,13.6,99.67,0
17-09-2024,US_East,Compute,115.58,133.71,56.96,99.78,0
17-09-2024,US_East,Storage,66.06,73.26,14.14,100,0
17-09-2024,US_West,Compute,95.66,103.61,50.1,99.55,0
17-09-2024,US_West,Storage,60.18,64.38,12.62,99.43,0
17-09-2024,India_South,Compute,76.89,95.41,41.43,99.85,0
17-09-2024,India_South,Storage,40.4,49.61,8.85,99.21,0
18-09-2024,US_East,Compute,109.64,127.14,52.84,99.27,0
18-09-2024,US_East,Storage,52.74,61.03,11.07,99.2,0
18-09-2024,US_West,Compute,84.33,102.26,44.35,99.63,0
18-09-2024,US_West,Storage,55.22,67.85,11.93,99.79,0
18-09-2024,India_South,Compute,62.23,76.95,32.9,99.18,0
18-09-2024,India_South,Storage,41.72,46.24,9.14,99.58,0
19-09-2024,US_East,Compute,103.76,123.63,55,99.42,0
19-09-2024,US_East,Storage,57.72,66.02,11,99.18,0
19-09-2024,US_West,Compute,85.09,103.87,45.54,99.81,0
19-09-2024,US_West,Storage,43.74,50.45,8.9,99.85,0
19-09-2024,India_South,Compute,91.84,105.32,49.36,99.37,0
19-09-2024,India_South,Storage,51.39,59.2,10.57,99.6,0
20-09-2024,US_East,Compute,116.87,124.69,60.54,99.23,0
20-09-2024,US_East,Storage,75.83,87.6,14.72,99.54,0
20-09-2024,US_West,Compute,83.05,90.59,39.64,99.55,0
20-09-2024,US_West,Storage,47.75,54.62,10.41,99.51,0
20-09-2024,India_South,Compute,78.48,85.93,41.25,99.56,0
20-09-2024,India_South,Storage,53.31,61.8,11.66,99.9,0
21-09-2024,US_East,Compute,116.13,130.16,59.99,99.64,0
21-09-2024,US_East,Storage,51.99,60.52,10.25,99.8,0
21-09-2024,US_West,Compute,87.92,105.32,47.8,99.2,0
21-09-2024,US_West,Storage,77.38,82.84,16.8,99.31,0
21-09-2024,India_South,Compute,96.7,116.9,47.79,99.61,0
21-09-2024,India_South,Storage,56.3,60.13,11.85,99.51,0
22-09-2024,US_East,Compute,101.36,113.2,48.42,99.73,1
22-09-2024,US_East,Storage,70.25,82.66,14.09,99.58,1
22-09-2024,US_West,Compute,92.56,110.64,50.3,99.44,1
22-09-2024,US_West,Storage,63.88,76.61,13.35,99.66,1
22-09-2024,India_South,Compute,91.05,107.45,45.97,99.45,1
22-09-2024,India_South,Storage,48.21,55.87,9.56,99.36,1
23-09-2024,US_East,Compute,111,120.32,59.39,99.05,0
23-09-2024,US_East,Storage,94.3,101.79,18.83,99.33,0
23-09-2024,US_West,Compute,104.04,125.27,51.16,99.39,0
23-09-2024,US_West,Storage,42.36,52.85,9.26,99.69,0
23-09-2024,India_South,Compute,99.95,120.97,52.88,99.67,0
23-09-2024,India_South,Storage,67.64,82.51,14.21,99.86,0
24-09-2024,US_East,Compute,100.57,113.07,48.88,99.73,0
24-09-2024,US_East,Storage,36.52,45.62,7.61,99.62,0
24-09-2024,US_West,Compute,84.75,103.08,44.17,99.83,0
24-09-2024,US_West,Storage,45.28,52.51,9.46,99.81,0
24-09-2024,India_South,Compute,89.98,110.64,49.29,99.55,0
24-09-2024,India_South,Storage,45.26,51.39,8.92,99.73,0
25-09-2024,US_East,Compute,91.65,110.19,49.25,99.29,0
25-09-2024,US_East,Storage,67.81,77.45,13.5,99.55,0
25-09-2024,US_West,Compute,84.32,95.43,46.32,99.3,0
25-09-2024,US_West,Storage,62.08,69.56,12.65,99.24,0
25-09-2024,India_South,Compute,79.08,84.66,40.72,99.17,0
25-09-2024,India_South,Storage,51.52,59.93,10.91,99.46,0
26-09-2024,US_East,Compute,90.9,97.23,46.75,99.12,0
26-09-2024,US_East,Storage,37.58,45.02,8.08,99.9,0
26-09-2024,US_West,Compute,85.01,99.83,40.89,99.63,0
26-09-2024,US_West,Storage,46.84,50.43,10.11,99.95,0
26-09-2024,India_South,Compute,66.27,69.99,34.15,99.87,0
26-09-2024,India_South,Storage,52.12,64.85,10.12,99.72,0
27-09-2024,US_East,Compute,122.92,141.99,59.23,99.59,0
27-09-2024,US_East,Storage,85.4,102.12,18.18,99.9,0
27-09-2024,US_West,Compute,98.04,107.17,49.54,99.85,0
27-09-2024,US_West,Storage,56.72,63.1,11.16,99.25,0
27-09-2024,India_South,Compute,106.79,112.34,56.98,99.54,0
27-09-2024,India_South,Storage,54.04,61.36,10.81,99.13,0
28-09-2024,US_East,Compute,123.6,130.35,67.7,99.6,0
28-09-2024,US_East,Storage,73.2,87.99,14.76,99.72,0
28-09-2024,US_West,Compute,84.69,104.15,41.35,99.92,0
28-09-2024,US_West,Storage,60.43,67.31,12.25,98.96,0
28-09-2024,India_South,Compute,93.55,108.01,46.98,99.49,0
28-09-2024,India_South,Storage,45.04,51.94,9.57,99.05,0
29-09-2024,US_East,Compute,106.27,119.65,53.35,99.38,1
29-09-2024,US_East,Storage,80.05,89.24,16.42,99.36,1
29-09-2024,US_West,Compute,77.82,92.9,40.16,99.68,1
29-09-2024,US_West,Storage,69.43,76.28,15.03,99.43,1
29-09-2024,India_South,Compute,102.45,125.5,54.95,99.84,1
29-09-2024,India_South,Storage,64.85,73.71,13.39,99.67,1
30-09-2024,US_East,Compute,113.81,119.53,56.47,99.35,0
30-09-2024,US_East,Storage,84.76,102.18,17.39,99.96,0
30-09-2024,US_West,Compute,108.83,125.13,56.66,99.52,0
30-09-2024,US_West,Storage,53.86,60.7,10.24,99.76,0
30-09-2024,India_South,Compute,78.36,90.18,41.95,99.53,0
30-09-2024,India_South,Storage,33.45,40.38,6.63,99.61,0
01-10-2024,US_East,Compute,116.17,125.93,63.07,99.94,0
01-10-2024,US_East,Storage,76.28,92.18,15.08,99.83,0
01-10-2024,US_West,Compute,110.69,125.96,58.37,99.29,0
01-10-2024,US_West,Storage,47.49,57.28,10.05,99.59,0
01-10-2024,India_South,Compute,72.29,79.78,36.47,99.63,0
01-10-2024,India_South,Storage,41.12,49.8,8.6,99.27,0
02-10-2024,US_East,Compute,94.5,116.58,46.24,99.61,0
02-10-2024,US_East,Storage,55.45,60.49,11.08,99.69,0
02-10-2024,US_West,Compute,99.03,111.09,50.6,99.32,0
02-10-2024,US_West,Storage,65.48,71.65,13.43,99.75,0
02-10-2024,India_South,Compute,94.02,110.43,48.02,99.3,0
02-10-2024,India_South,Storage,43.38,52.09,9.37,99.72,0
03-10-2024,US_East,Compute,112.09,126.85,61.5,99.61,0
03-10-2024,US_East,Storage,82.36,89.13,18.07,99.11,0
03-10-2024,US_West,Compute,101.28,107.67,53.9,99.75,0
03-10-2024,US_West,Storage,63.02,69.85,12.9,99.84,0
03-10-2024,India_South,Compute,81.23,89.25,40.71,99.2,0
03-10-2024,India_South,Storage,45.66,48.64,9.94,99.32,0
04-10-2024,US_East,Compute,85.55,98.98,44.67,99.71,0
04-10-2024,US_East,Storage,65.25,70.44,12.45,99.48,0
04-10-2024,US_West,Compute,86.89,92.66,44.41,99.53,0
04-10-2024,US_West,Storage,72.89,82.94,15.89,99.05,0
04-10-2024,India_South,Compute,101,124.16,49.09,99.6,0
04-10-2024,India_South,Storage,46.86,50.51,9.62,99.43,0
05-10-2024,US_East,Compute,101.72,126.8,49.51,98.96,0
05-10-2024,US_East,Storage,58.09,64.69,11.96,99.53,0
05-10-2024,US_West,Compute,89.79,95.44,45.26,99.67,0
05-10-2024,US_West,Storage,51.98,61,9.98,99.34,0
05-10-2024,India_South,Compute,105.12,119.25,50.08,99.28,0
05-10-2024,India_South,Storage,43.61,49.94,8.8,99.83,0
06-10-2024,US_East,Compute,117.65,139.78,57.17,99.41,1
06-10-2024,US_East,Storage,76.43,90.95,14.86,99.56,1
06-10-2024,US_West,Compute,87.21,99.48,44.86,99.72,1
06-10-2024,US_West,Storage,57.25,65.61,11.92,98.98,1
06-10-2024,India_South,Compute,89.57,98.35,44.38,99.49,1
06-10-2024,India_South,Storage,66.38,76.41,14,99.79,1
07-10-2024,US_East,Compute,112.44,121.21,56.79,99.42,0
07-10-2024,US_East,Storage,68.26,80.82,14.9,99.26,0
07-10-2024,US_West,Compute,94.18,116.46,48.12,100,0
07-10-2024,US_West,Storage,76.7,86.83,16.5,99.89,0
07-10-2024,India_South,Compute,84.47,100.89,45.85,99.1,0
07-10-2024,India_South,Storage,50.8,59.88,10.25,99.81,0
08-10-2024,US_East,Compute,118.69,146.72,64.35,99.48,0
